Topic,Term,Value
49,reamaners,0.0
1,dryyoureyesmate,0.0
12,chattibg,0.0
19,ypur,0.0
47,iteland,0.0
54,allpass,0.0
20,couples,0.0
41,dental,0.0
29,infantilising,0.0
19,ashley,0.0
58,buisnesses,0.0
26,meanpoint,0.0
28,dropsy,0.0
15,rlz,0.0
16,koranic,0.0
58,ctfu,0.0
53,1672765,0.0
7,lve,0.0
58,labourthey,0.0
33,sarah,0.0
9,endured,0.0
2,lavina,0.0
49,how_influential_is_the_uk_on_eu_financial_legislation,0.0
20,desimate,0.0
1,lordy,0.0
8,thet,0.0
45,orig,0.0
9,statesmanlike,0.0
55,hahahahahaah,0.0
4,nexit,0.0
33,trigg,0.0
35,surports,0.0
8,islay,0.0
9,qeii,0.0
12,voteremain,0.0
2,fantastically,0.0
8,crackpots,0.0
10,roden,0.0
45,fantasticthey,0.0
2,kin,0.0
48,truelook,0.0
13,ebola,0.0
39,anglophobe,0.0
10,fallonyou,0.0
12,pedofilia,0.0
49,laverty,0.0
9,westerns,0.0
48,dumbarse,0.0
53,haycock,0.0
58,cunting,0.0
57,crowdfunded,0.0
56,humoured,0.0
32,iker,0.0
58,campaignsand,0.0
42,mostly,0.0
28,quantify,0.0
27,scozzesi,0.0
58,iiiiii,0.0
42,methoden,0.0
30,pedalling,0.0
25,mikelexis,0.0
22,jugoslavia,0.0
6,comebacks,0.0
3,agenda30,0.0
19,mainstream,0.0
15,between1928,0.0
7,reasonsnot,0.0
36,strict,0.0
0,voted,0.003
52,commonmarket,0.0
29,peoplecalling,0.0
57,bancrupt,0.0
31,unemotional,0.0
4,activeresistancetothetvlicence,0.0
47,outlkets,0.0
39,orifices,0.0
55,0418,0.0
42,peeves,0.0
36,huartt,0.0
19,shite,0.0
16,peoplethey,0.0
5,exert,0.0
25,piles,0.0
7,negotiatons,0.0
32,flase,0.0
46,dall,0.0
49,hardline,0.0
40,worldwide,0.0
57,animalistic,0.0
43,marianne,0.0
31,rallyit,0.0
48,outsise,0.0
33,disown,0.0
16,crimewatch,0.0
56,mustav,0.0
41,andcwe,0.0
23,arnaud,0.0
39,trevorthat,0.0
23,inbredxiters,0.0
59,aliance,0.0
20,vernacular,0.0
43,reusable,0.0
21,whew,0.0
24,wintervle,0.0
26,thk,0.0
49,xddd,0.0
40,saidno,0.0
8,cits,0.0
8,ironies,0.0
25,mlexmarketinsight,0.0
56,benefitand,0.0
54,receptionists,0.0
52,lighting,0.0
25,niges,0.0
30,oriental,0.0
30,2500,0.0
40,netanyahu,0.0
7,faceno,0.0
17,plugging,0.0
10,conversative,0.0
30,cryingbut,0.0
35,mosquesand,0.0
6,diffrently,0.0
38,weigel,0.0
27,widdows,0.0
44,180642,0.0
45,freddie,0.0
27,conservitives,0.0
27,quoter,0.0
30,rejected,0.0
8,riper,0.0
23,kerley,0.0
42,pygott,0.0
59,witterings,0.0
44,chanting,0.0
49,filly,0.0
2,howartn,0.0
36,erbarm,0.0
48,exploitative,0.0
17,checkmark,0.0
31,aplication_chrome,0.0
46,susana,0.0
42,telecoms,0.0
24,welding,0.0
41,restoredsuch,0.0
57,disdain,0.0
42,xenefobic,0.0
21,quite,0.0
48,listens,0.0
0,leave,0.004
13,tvslaptops,0.0
41,hellavu,0.0
15,sier,0.0
14,immigranrts,0.0
51,sunny,0.0
45,catchy,0.0
37,twisters,0.0
54,glynn,0.0
52,biodiversity,0.0
40,trafic,0.0
59,trovi,0.0
41,alexandria,0.0
49,surfeit,0.0
49,amen,0.0
29,derick,0.0
13,conchita,0.0
46,zajac,0.0
6,millermadam,0.0
25,informs,0.0
7,roycroft,0.0
22,gotvto,0.0
39,berniei,0.0
31,telepathy,0.0
13,testosterona,0.0
22,dozzy,0.0
59,researchpublications,0.0
0,can,0.006
4,choir,0.0
57,renovating,0.0
24,deformities,0.0
50,egotesticle,0.0
32,unaccountability,0.0
54,catriona,0.0
13,attip,0.0
52,flanker,0.0
19,131481,0.0
12,mock,0.0
47,geologists,0.0
19,oily,0.0
57,immmigrants,0.0
10,harresment,0.0
22,funk,0.0
13,dickheadddd,0.0
9,goings,0.0
43,production,0.0
50,draged,0.0
54,tulsaworld,0.0
8,unfortunatelyi,0.0
13,interlopers,0.0
25,sum,0.0
10,blairnick,0.0
24,20muslim,0.0
32,pester,0.0
48,banana,0.0
7,mildly,0.0
8,dumheads,0.0
10,president_of_the_european_commission,0.0
29,66000,0.0
49,servi,0.0
8,leaveapart,0.0
43,rationality,0.0
40,entrepreneurial,0.0
42,pummelled,0.0
27,itn,0.0
31,glooming,0.0
35,oif,0.0
28,neutrality,0.0
51,incompetent,0.0
57,eubbc,0.0
3,grose,0.0
58,pagalboj,0.0
30,prouza,0.0
1,warp,0.0
41,bruder,0.0
16,parliement,0.0
57,prochain,0.0
55,skeletons,0.0
28,weightlifting,0.0
11,scharnowski,0.0
9,tug,0.0
7,770,0.0
24,scaryas,0.0
24,hijos,0.0
18,lj,0.0
10,propagandathis,0.0
6,civile,0.0
9,othet,0.0
48,interworking,0.0
21,scrutiny,0.0
32,collectivist,0.0
28,overgrowded,0.0
36,internationalism,0.0
49,advertise,0.0
54,yesbrexit,0.0
0,know,0.003
49,jey,0.0
35,billies,0.0
36,patinios,0.0
19,pinnacle,0.0
11,brexitisis,0.0
14,braking,0.0
23,lauridsen,0.0
4,kirstin,0.0
49,darlin,0.0
59,swigging,0.0
24,itthen,0.0
46,eleven,0.0
12,ggrrreeeat,0.0
22,actived,0.0
9,coventrytelegraph,0.0
5,demolished,0.0
23,deportations,0.0
35,thiers,0.0
11,interesse,0.0
17,thron,0.0
16,poveri,0.0
19,infinitely,0.0
5,malevolent,0.0
54,humanists,0.0
34,40k,0.0
8,foretold,0.0
8,affect,0.0
0,uk,0.005
0,us,0.004
24,bastille,0.0
41,schizofrenisme,0.0
6,moynihan,0.0
11,0e70bwa7xgu,0.0
43,pattison,0.0
35,mather,0.0
3,brittian,0.0
20,opertunities,0.0
6,historically,0.0
51,brotherly,0.0
18,beckfoot,0.0
42,hongkong,0.0
24,a7403051,0.0
34,isc,0.0
46,65_myr_climate_change,0.0
31,aslef,0.0
12,urrrrr,0.0
48,growing,0.0
1,ankles,0.0
40,byebyeee,0.0
19,discouraged,0.0
33,godscsake,0.0
56,likewe,0.0
46,shitsters,0.0
34,rapesdrugs,0.0
6,socialisme,0.0
9,shakespeare,0.0
1,represented,0.0
13,moreton,0.0
29,pahla,0.0
22,foreignera,0.0
15,peoe,0.0
42,defil,0.0
23,beneficieries,0.0
52,jus,0.0
10,sweeeeet,0.0
44,thoughthey,0.0
24,gill,0.0
1,brexittestimony,0.0
4,sausage,0.0
51,flattening,0.0
14,zunachst,0.0
26,a7560536,0.0
33,peccadilloes,0.0
18,inspiration,0.0
47,voluntary,0.0
55,60racist,0.0
4,curvy,0.0
11,bute46,0.0
46,nasser,0.0
23,the_problem_with_the_english_england_doesn_t_want_to_be_just_another_member_of_a_team_1_4851882,0.0
17,wheter,0.0
1,1723987487925989,0.0
14,pincer,0.0
52,uecome,0.0
54,dingy,0.0
39,inspector,0.0
51,connigale,0.0
52,luckely,0.0
14,cia,0.0
18,broomsticks,0.0
50,italexit,0.0
1,themed,0.0
40,luggage,0.0
47,footdragger,0.0
45,children,0.0
23,millwall,0.0
22,possessed,0.0
12,verschwinder,0.0
56,tara,0.0
29,morgane,0.0
34,9349376,0.0
10,persuaded,0.0
46,notify,0.0
23,jani,0.0
41,hamlin,0.0
47,mastery,0.0
36,ccc,0.0
12,baltipride,0.0
15,_conomie,0.0
45,retinue,0.0
17,limey,0.0
2,monbiot,0.0
8,occasionsshown,0.0
58,gaat,0.0
15,geese,0.0
10,nonbinding,0.0
7,lacking,0.0
21,cavell,0.0
54,contextualize,0.0
7,verkiezingen,0.0
22,reseach,0.0
2,thpse,0.0
28,governmenthe,0.0
15,demolishing,0.0
9,barci,0.0
31,mathematicaly,0.0
34,ranson,0.0
47,fussshe,0.0
34,sensative,0.0
15,victoriana,0.0
50,waras,0.0
40,ehere,0.0
31,court,0.0
52,hinkin,0.0
0,will,0.01
22,shelved,0.0
13,pthetic,0.0
18,swayed,0.0
19,libdums,0.0
58,baum,0.0
40,intuitive,0.0
39,vist,0.0
2,eik_,0.0
12,belittling,0.0
43,undercurrent,0.0
3,striding,0.0
3,littlewon,0.0
25,aero,0.0
47,nooit,0.0
32,colonising,0.0
1,activates,0.0
7,parcel,0.0
7,labourwhen,0.0
19,chlid,0.0
5,altrimenti,0.0
11,purified,0.0
29,debbi,0.0
45,boardrooms,0.0
34,cheeper,0.0
32,terri,0.0
44,snorting,0.0
0,well,0.004
25,node,0.0
34,possesses,0.0
35,delineated,0.0
26,portcullis,0.0
28,give,0.0
24,5yr,0.0
13,breton,0.0
50,wison,0.0
38,ausfuhrz_lle,0.0
17,interrupt,0.0
24,councilor,0.0
1,ofbut,0.0
29,bakery,0.0
53,niceties,0.0
13,anthemit,0.0
10,enobled,0.0
58,bankcrupt,0.0
22,sharron,0.0
14,pl,0.0
40,scotistanies,0.0
17,oldsuck,0.0
2,raine,0.0
27,gastritis,0.0
45,swamp,0.0
44,mediawe,0.0
12,milton,0.0
0,u,0.039
54,strugar,0.0
45,flooded,0.0
29,krissyx,0.0
3,escena,0.0
33,substance,0.0
59,5kids,0.0
29,interfirering,0.0
9,helpline,0.0
4,mazzone,0.0
3,modi,0.0
21,brusselswhat,0.0
44,martins,0.0
12,watkins,0.0
19,regerendum,0.0
53,disaster,0.0
19,militarism,0.0
16,royce,0.0
21,hahahha,0.0
23,gleeson,0.0
12,underage,0.0
11,brimming,0.0
14,bordersbrussels,0.0
30,useven,0.0
24,delany,0.0
58,remaintherefore,0.0
48,phenomenalits,0.0
41,twang,0.0
34,democraty,0.0
20,178,0.0
53,villagey,0.0
51,cnnnext,0.0
56,flats,0.0
32,worh,0.0
6,famouse,0.0
21,jill,0.0
26,arguably,0.0
17,flow,0.0
1,deserted,0.0
12,unintentionally,0.0
38,drawls,0.0
0,one,0.004
50,hasspent,0.0
57,gambit,0.0
31,woke,0.0
