Number,Tweet
13442,"*@chikkytita @FarageTobyJug > #ukip thinking. Halal is barbaric, bring back fox hunting."""
9872,*@englishmanshome @UKIP @AmjadBashirMEP Autocorrect 
9873,"*Sharia is barbaric... No1 sud respect that, even if it is land of the law."""
9870,*@BBCBreaking fucking horrible. Barbaric. Disgusting twats. Ukip is who I'm voting for. Can't even say how angry/upset I am with the....
9871,*@Iainmckie_UKIP @David_Cameron & @HughRobertsonMP did nothing to stop barbaric rape of children by Kent paedophiles  https://you.38degrees.org.uk/petitions/an-englishmans-home-is-his-castle …
977,*@AttackDog4InEU How dare you suggest #UKIP are barbaric? You are a TRAITOR? You should put BRITAIN FIRST.
976,*So UKIP backed  #AndreaLeadsom opposes equal CIVIL marriage for gay couples and wants return of barbaric foxhunting. Charming.  #newsnight
975,*We wholeheartedly condemn the barbaric murder of innocence in Nice. Our thoughts & prayers are with the injured & families. #PrayForNice
974,*@CPC_HQ @UKLabour @LibDems @UKIP  We should stop all immigration from countries where the people have barbaric practices & Laws full stop
973,"*@riverdeep1000 @JayBeecher_UKIP @Rbars ohhhh I'm so sorry,I can be quite evasive occasionally,does FUCKING CULT,or BARBARIC CULT! Help?"""
972,*Czech president warns of migrants' 'barbaric acts'#UKIP  http://dw.com/p/1JaR3 
971,*@JayBeecher_UKIP @itsmeJohnStokes 
970,"*@TelegraphNews @UKIP_Voter Next, ban the barbaric Halal meat practice."""
13444,*Fox hunting is cruel and barbaric. Retweet this so people know #UKIP want to scrap the hunting ban. 
6597,*http://www.breitbart.com/london/2015/01/29/1500-cases-of-fgm-seen-in-the-last-five-years-at-one-birmingham-hospital/ …
13441,"*""""@RichardBowler1: UKIP & conservatives want to make fox hunting a vote winner, who'd want a government so barbaric. """""""
13440,"*So the govt decided barbaric slaughter of animals (halal) is ok, are we just going to accept that? I say we get humane Britain back,  ukip"""
979,*@NeilUKIP I think it completely barbaric that some of the stupid comments seem to link UKIP to Jo's tragic death #absoluteclowns
978,"*Let's speak truth; Guardian said we need Cox' values to keep barbarism at bay. UKIP is barbaric. Farage is barbaric; Boris just sad, selfish"""
8615,"*ask UKIP who are going to sort out uk, what about barbaric sliiting of animals throats, they will sit on the fence they need votes 10 to 1"""
8614,*@annodoremouse @UKIP I boycott them all until I get 100% NON HALAL label on food barbaric funding mosques trojan schools & zakat/terrorism
8617,*Trust a ukip member to support capital punishment! #barbaric
2,"*That's fair enough, I just wish UKIP would stand up to the destruction of our culture, I hear Nuttall agrees with barbaric halal @dankennik"""
8611,"*@2tweetaboutit @JosephTaylor26 If you dont want to live in a barbaric monocultura; totalitarian theocracy, vote UKIP."""
8610,*UK should do like Canada and Ban Polygamous Immigrants to Curb 'Barbaric Practices' #UKIP http://www.ibtimes.co.uk/canada-ban-polygamous-immigrants-curb-barbaric-practices-like-honour-killing-1473542 …
8613,*@CadizOranges ..This 
8599,"*Sunday Mail: """"UK foreign aid used by Iran to hang 3000 including women and children"""". Time to end this barbaric nonsense. Vote UKIP."""
8618,"*#bbcqt Hang 'em, chop chop chop - ah these barbaric foreig...sorry UKIP."""
17554,*The barbaric bigotry which caused men to take their lives. #Tories #UKIP #Equality #Marriage  http://www.telegraph.co.uk/history/world-war-two/10536503/Alan-Turing-pardon-should-apply-to-all-homosexuals-say-campaigners.html …
17553,*Time for the badger cull to be scrapped. Clearly not working and totally barbaric. #ukip #rspca #killthecull
8612,*@MichaelAbberton @pperrin @UKIP_Derbyshire @ArnhemAvenger @Sharonavraham I want it labelled due to the method. Barbaric.
17552,"*#PETA this is barbaric - UKIP & Sir David Scholey in 2 different incidents - """"This is Millionaire Banker, Tory... http://fb.me/2EMUouszi """
17551,*I'm almost glad leftys spend much of their time laughing at everybody... The damage done if they were concentrating would be barbaric #UKIP
11,*Killing baby girls in India look at the cultural enrichment. Barbaric foreign cultures. 
10,*how can feminists support this barbaric cult? http://fb.me/1fUY9Juyh 
13,*@Teenie6619Tina UKIP should not support this - it's barbaric. Must be stun before slaughter policy at very least
12,"*This Indian doctor waives his fee if a girl is born in his hospital, in an attempt to curb killings of baby girls http://dw.com/p/2ZXm2?maca=en-tco-dw … """
15,*Labelling Halal & Non Halal & letting consumers decide is the sensible way to go! Don't highlight UKIP 4 this issue! https://twitter.com/teenie6619tina/status/843839308796760065 …
14,*#UKIP should not be supporting this barbaric practice.  Grow a pair of balls and support a ban!!  
