Number,Tweet
6869,*As in David Coburn the fool from UKIP?  A Scot is someone who lives & works in Scotland. We don't demand celtic DNA. 
6871,*@SuzanneEvans1 Karen Matheson singing at the Shrewsbury festival. Saw it on Youtube. The Celtic periphery will side with UKIP.   #UKIP
6872,"*If ye supoort UKIP or are a fasict, you have no business being at celtic park."""
6873,"*@UKIPPOOLE @TimReidBBC @BBCNews Jog on, Scotland handed a resounding f"
6874,"*@JMSFNY I find it absolutely ridiculous that every rangers fan thinks every Celtic fan thinks every Rangers fan is voting ukip, aka racist"""
6875,"*Would #SNP ridicule Rangers fans & call Celtic supporters """"Rats"""" "
6876,*@BBCBreaking There goes the next UKIP manifesto.
8237,*@boringfileclerk @celtic_ian @SkyNews @AlexSalmond @theSNP So I hear. UKIP voters who support Tory policies like FPTP are self-harming.
8238,*@boringfileclerk @SkyNews @AlexSalmond @theSNP sadly not. UKIP don't have the clout in parliament.
8239,*@Independent @coelhohibrido hahahahaha and there i thought UKIP were done with providing the lols.
8240,"*@peterjukes @Anthony_Bonnici @scandifriend Haven't seen much UKIP , but then would I , most of mine is Celtic because I choose that"""
8241,*More Celtic season ticket holders than UKIP voters #ThingsScotlandHas
8242,"*@brianmoore666 It certainly looks as though the """"celtic"""" fridge is overrepresented MP per voter. UKIP polled more than Scottish voters."""
8243,*to the 3 million people who voted for UKIP 
8244,"*@simonrug UKIP is nationalism, just not the Celtic variety (which isn't a fluffy one)"""
8245,"*Orkney & Shetland, more than 1K votes for UKIP ?"""
8246,*@DeanHiggins Well we can get peter lawwell to appeal to uefa tommorrow afternoon for Celtic to win the GE over lab con snp and ukip
8247,*@celtic_Doolin95 ... a realistic chance of winning purely so constituents get the choice to vote UKIP should they so desire.
8248,*@GrahamSpiers @serialsockthief @Stenbizz In same spirit: Hearts SNP; Hibs Labour; Celtic Sinn Fein; Rangers DUP/UKIP; Aberdeen Plaid Cymru
8249,"*@celtic_Doolin95 If I didn't there would have been no UKIP candidate, love us or hate us, when people don't have choice democracy loses out."""
8250,*@Conservatives @UKLabour @LibDems @UKIP Feeling #disenfranchised #angry #nothingwillchange whoever wins unless YOU start caring #deadplanet
8251,*@IAreSam I guess when I see UKIP I just see the BNP and I remember going to Celtic Park growing up and seeing groups of them chanting
8252,"*UKIP, Celtic n 2L's"""
8253,*@UKIP Curious as to what is the parties stance on minority languages? Specifically the Celtic languages like Welsh and Scottish Gaelic?
8254,"*--> @Starky_1888 is a celtic fan that is voting UKIP because all foreigners take all our jobs & benefits,(he's propbably from irish decent)"""
8255,*@Starky_1888 foreigners like the irish? its ok i know some celtic fans are stupid enough to vote labour but UKIP? you nearly had me biting
8256,"*@Brucehillbhoy @Kieran_Celtic my options are Murphy, UKIP, Tory, Lib Dem, or SNP, so it's either them or not voting"""
9133,"*Scottish #UKIP voters be like """"I'm voting UKIP because I want Celtic Park airlifted to Ireland!"""" #dafties #British #GE15 #SNP #VoteSNP"""
9134,*@Nigel_Farage @DavidSalocin but vote Conservative or #UKIP and get UDP?Why is more not being said about this worse Celtic possibility?
9135,"*@SNPfail @DavidCoburnUKip #UKIP It would NOT surprise me if the so called """"English"""" guy was more Celtic than the attackers.SNP=DIVISIVE"""
9136,"*@M4lcul @Foxgoose @KatieCelf @WomenDefyUKIP Is that UKIP policy, to force the Celtic Nations out of the UK? Should be EIP then?"""
9137,*#SinnFein #SNP #Plaid15  and Celtic followers welcome. DUP/TUV/TORIES/UKIP and Homophobic Racist Sectarian cnuts can feck off
9138,*@Kieran_Celtic @WeeManSham would be a great laugh if the parasite came out looking more like PLO than UKIP
9139,*@cmmck16 @UKIP_Voter @bunniboila Course we are you Celtic peasant (!)
9140,*Rumours that #Celtic fans were burning effigies of #UKIP MEP @DavidCoburnUKip are untrue.
9141,*Bless Evan chuckling with Nichola #LeaderInterview Celtic friends eh? Slight different to the way he attacked @Nigel_Farage #UKIP
9142,*Had an answer via witter from UKIP's Caerphilly candidate. Not inspiring I'm afraid. The manifesto is bland and... http://fb.me/7j6ggk31N 
9143,*@celtic_spring @DavidCoburnUKip Having to admit he didn't have a clue ....I almost felt sorry for him! @Shazza1uk #UKIP disaster.
9144,*@LibDems talking bout the env. When are @Conservatives @UKLabour @UKIP going to give us their offerings? #hurryup #GE2015 #notlongnow
9145,*I stand as a proud and passionate Celtic Welshman with all on these beautiful British isles against Fascism...
9146,*@Conservatives no more head burying. @UKLabour @LibDems @UKIP @Plaid_Cymru - all of you - act positively #GE2015 https://twitter.com/Buzz_dont_tweet/status/591236299555790848 â€_
9147,"*@moh_kohn @WingsScotland Regardless, the """"Celtic as Irish victims"""" line isn't a sensible one to walk along I'd say. Do we call Ukip banter?"""
9148,"*@Benjiffy celtic? Be off with you, you heathen!!"
9149,*@LiamMcLaughlan Was going to vote for you Stubbsy but that UKIP candidate's middle name has swayed it for me.
9150,"*Election coverage is tedious. But a minority Tory govt propped up by whats left of the LibDems, UKIP and the DUP could happen. Frightening."""
9151,"*@UKIP want immigrants out of the UK, so anyone w/ Saxon, Viking, Roman, Norman, or Celtic DNA has to go. Only Picts allowed."
9152,"*#GE2015 is desperately, wretchedly parochial from Celtic nationalism to Ukip xenophobia & Tory appeasement thereof. Belittled Britain."""
11025,*They want to fund Celtic communism with English money. Don't let them. #snpmanifesto #SNPout #UKIP
11026,*Best selling book on the Scottish National Party (... http://amazonfantastic.blogspot.com/2015/04/best-selling-book-on-scottish-national.html?spref=tw â€_
11027,*@_PaulMonaghan I had one trying to draw me into an immigration argument. I just told him that UKIP weren't standing here. He seemed confused
11028,"*English nationalism, as espoused by #UKIP, is truly vile. Racially-exclusive, xenophobic and resentful towards Celtic neighbours. #ukipscum"""
11029,"*UKIP - encouraging democracy, nationwide. In other news, the poppy is now an English symbol to remember Culloden. """
11030,*@BuzzFeedUKPol @christineburns yayyyy more reasons to laugh at UKIP
11031,"*Vote #UKIP, get Labour-led but Celtic dominated government"""
11032,*@EuanMcMillan28 @davecarse13 aye Im voting UKIP because I hate the pope and Celtic
11033,*@HumzaYousaf @NicolaSturgeon UKIP are clearly an English phenomenon. A worrying phenomenon. Independent Celtic Republic necessary?
11034,*@biglhist A Tory/UKIP person as well. My my.
11035,"*@johnsmclean No probs, will have a look a that link. For me, UKIP only having 1 elected 'person' in Scot is indicative. Simplistic I know."""
11036,*@Napoleon_Celtic Problem is we have a Scottish UKIP MSP.
11037,"*@WingsScotland @JournoStephen Ahh,  the UKIP manifesto distilled into one paragraph for the hard of thinking."""
11038,*@UKIP Hooray & well done to the first bit; be careful of blanket comments on second bit @Buzz_dont_tweet
11039,*UKIP Logic: We are not xenophobic. we dont have a problem with foreigners. we would just prefer if they went back to their own countries
11040,"*@jessicaelgot UKIP Voter: """"I am not Xenophobic I don't have an issue with foreigners. I just don't want them in my country"""""""
11041,*@Conservatives @UKLabour @UKIP @Plaid_Cymru Still no answers. And I thought Twitter was interactive. #disillusioned #GE2015 #useless
11042,*@solitaryangler here here. Vote ukip. Foreign aid will not exist. Instead spent on vets mental health housing etc
11043,*@Conservatives @UKLabour @UKIP Still waiting on What are you going to do for wildlife & the env? P'haps you really don't care #notimpresssed
11044,"*@celtic_ecology @Conservatives @UKLabour @UKIP Highly unimpressive aren't they, these UK political parties? #SodTheEnvironment #TarmacItOver"""
17021,*@Conservatives @UKLabour @UKIP To let you know @LibDems have replied. I'm still waiting What are you doing for wildlife & the env? #GE2015
17022,"*@UKLabour @Conservatives @LibDems @UKIP Still no answer to """"What are you doing for wildlife & Env?"""" I didnt expect anyone to be interested"""
17023,*@UKIP @LibDems @Conservatives @Ed_Milliband What is your party doing for wildlife & the env? RSVP #straightquestion #straightanswer
17024,*@Shaun_Dunlop @christineburns the problem with #UKIP is they want to make immigration about statistics. don't let them. its about people
17025,"*@willie_punter @theSNP @JimForScotland @UKIP @Conservatives and if u want to say it's about football, celtic fans not a lover of the SNP,"""
17026,*Aw Jim Murphy supports celtic Iâ€™m voting ukip.
17027,*@kel_emvor @susannecc @DavidCoburnUKip @NathanGillMEP
17028,"*Celtic Nationalists proudly claiming parochialism as a """"progressive"""" trait just as depressing as Ukip's unabashed Anglo-Saxon bigotry."""
17029,*will react like this. https://www.youtube.com/watch?v=55sjaEDJ65k â€_ . and UKIP will win some seats. whats also funny is this the oldest polticial strategy
17030,"*@Declan_Celtic there's nae ukip for me, my constituency is Kilmarnock and Loudoun"""
17031,"*@JamesVonDoom Maybe represents some of the 'change' being seen all over Europe, which is obviously loaded with irony as it's UKIP."""
17032,"*So far for me itâ€™s SNP, Labour, Plaid, Green, Lib Dem, Tory, UKIPâ€_ #LeadersDebate"""
17033,*@rowe55a @Captain_Chaos43 @TheMikeWebster @WomenDefyUKIP No mention of fat men James they fall into UKIP stereotype .Celtic fans welcome.
17034,*@pperrin I don't see any reason why a UK party can't promote an English Parl? UKIP certainly don't seem to be pro Celtic! @englishoak
17035,*NEWS FROM THE CELTIC LEAGUE  Stormy Scenes as Activists Attack UKIP Intolerance To Welsh Language   https://www.celticleague.net/news/stormy-scenes-as-activists-attack-ukip-intolerance-towards-welsh-language/ â€_
17036,*@Declan_Celtic 16/1 to join ukip 
17037,"*@DPJHodges The Football Supporters Party would eat into that UKIP 99 seat estimation as would the Pink Party, Bikers, Woman & Celtic Parties"""
17038,"*Yes Sutherland say homophobic Celtic fan Marc Hughes is a UKIP troll , so SNP fiction doesn't stop at oil revenues. """
17039,"*@patronsaintofca @cee4cat @AngrySalmond @AngrySturgeon @celtic_spring @MrMalky yeah, during indyref I noticed lots of ukip/edl trolls about."""
17040,*Six Nations Are We
18801,*@DucksScotland @Alexx_McArthur @SarahHemyUKIP here's me thinking Coburn was in a 'stupidity league' of his own.  Seems to be a UKIP req'ment
18802,"*@SarahHemyUKIP @AngrySalmond @theSNP @UKLabour Take your UKIP hatred somewhere else, the only kippers we want are smoked."""
18803,*@SarahHemyUKIP @traquir Your bile & hatred is not welcome here - to (misquote) Frankie Boyle - UKIP don't even have a football team.
18805,"*@AgentP22 If they were a UKIP troll, then why did they have loads of snp slogans/celtic lyrics on their page? No troll is "
18806,*In tomorrows Record:
18807,*@jegteg deport them all. Immigration ruining this cup final. Muslimistics all over the park #UKIP #Celtic #DundeeUnited
18808,*#Celtic need a whiter back 4. #UKIP
18809,*@dundeeunitedfc vs @celticfc cup final y'all. Which team has fewest brown people? Can't decide who to support #UKIP #celtic #DundeeUnited
18810,"*@celtic_spring To my knowledge, a present there's no mechanism for recalling an MEP. He must resign. UKIP should also expel him."""
18811,*A letter just arrived asking me to vote for Labour by some auld cunt that used to play for Celtic. 
18812,"*I know loads of celtic fans who are voting ukip, planned a night out with them on election day :o #celticfc #rangersfc #voteukip"""
18813,*@celtic_spring @ThereWasACoo @BBCDouglasF A wee nod to Ukip mebbe.
18814,*@JumMurphy @Tucker5law @ScotlandshireGB 3rd rule: Link UKIP with a move to Rangers/Celtic during the sport
18815,*@MabionGlyndwr @JackCapron Labour/tory/lib dem/UKIp  they are all English fascist parties they have no place in the Celtic coutries
18816,*@ChaabanRabih @CHRISTINAMCLAR1 If thats true then the sad thing is 56% of people find them acceptable. Expose UKIP for the racists they are.
18817,"*Liverpool,Spurs and Celtic doing a UKIP tonight! Out of Europe!"""
18818,*@LairdElmski UKIP is not just some Celtic periphery party. UKIP speaks for the ancient voices & the newcomer patriots. VOTE FOR BRAVE #UKIP
18819,*I don't think there's much of a constituency for UKIP or the BNP among Celtic fans. 
18820,"*@spfl Fed up the vile singing by The Rangers, celtic and Aberdeen. What are you going to do about it? They are shaming Scotland #UKIP"""
27749,*Lifelong Celtic fan @georgegalloway on why socialism trumps nationalism. Reject SNP&UKIP nationalism.Hail Hail George 
27750,"*Delighted to hear that in a rare departure from the norm, UKIP will be on Question Time next week."
27751,*@GrimsbyTownPR @codalmighty ukip plan for GTFC based on Celtic 1967. Team born within10miles of BP will win league but won't enter Europe
27752,"*"""" I vote ukip, and I blame the mass Celtic migration for the plague of locusts that ate my family,"""""""
27753,"*@celtic_Doolin95 @UKIP @Nigel_Farage governments and the system control and deceive, ukip & greens threaten this! """
27754,"*@celtic_Doolin95 @UKIP @Nigel_Farage true democracy where liblabcon is put under greater scrutiny,we have all been brainwashed by the system"""
27755,"*@celtic_Doolin95 @UKIP @Nigel_Farage I'm saying for the first time the system is under threat as we, the people fight for true democracy"""
27756,"*@Labour_Celts embrace immigration.To #UKIP, Celtic Park has been a home 4 hundreds of nationalities.Fans all over world -all wear the hoops!"""
27758,*SNP selection starting to look a lot like UKIP's:
27760,*#bbcqt 
27761,*@GregMooreNH @HillaryClinton Certain members of the glorious Celtic diaspora find it highly difficult to cultivate beards. #nhpolitics #UKIP
27762,*At least #UKIP are honest about their total  fuckwitt stupidity.
27763,*@stephenkidd56 it must be s
27764,"*@wildetrousers If it is good enough for Van Morrison, then it is good enough for me! Listen to Celtic Ray by Van Morrison!   VOTE FOR #UKIP"""
27765,*@MissMorven at least it wasn't UKIP people couldn't have been Rangers/Celtic ... :-)
27766,"*@celtic_spring @SovereignAnnie I imagine the Romanian doctor working hard for the community of #Clacton, has to endure daily #UKIP #bigotry."""
27767,*@JPSargeant78 I've always felt I'd have more respect for UKIP if they espoused ancient Celtic paganism over Middle Eastern Christianity
27768,"*@METAKNlGHT @Alexx_McArthur I'm guessing it's Kate Maltby, surrogating for UKIP obviously."""
27769,*@celtic_spring Is he the UKIP or Tory guy? It's got to be one of them.
29735,*#UKIP are to blame for the bad weather & Katie Hopkins! 
29736,*@ChrisGiles7 @faisalislam UKIP polled 23% in today's UK poll
29737,*@Dave_The_Idiot @CHRISTINAMCLAR1 @grlforce  UKIP health spokesman by any chance?
29738,*@MarrShow @Tighnacoille @BBCOne @Nigel_Farage @NicolaSturgeon to be fair it is minutes since the BBC talked to a UKIP rep.
29739,*Celtic Ray - Van Morrison & The Chieftans  http://youtu.be/RKZins_8hFo   Ireland - Scotland - Britain - Wales  God Bless The Celts  VOTE FOR #UKIP
29740,*@Trumpton_HG @Shaunconway1888 & you'll be made most welcome. We don't judge people based on 1 delusional twat. We leave that to ukip voters
29741,*@SLATUKIP Karen Matheson can sing at the funeral. UKIP will fight for the patriotic Celtic periphery.   VOTE FOR PATRIOTIC #UKIP IN MAY
29742,*Argh my post Celtic Connections glow is dimming with every second i listen to this UKIP twat on #bbcqt
29743,*This is car crash tv. The fact that ukip hate the snp will be the best thing ever to happen to the snp. #bbcqt
29744,"*@AngrySalmond hell yeah, as long as you get a Trumptonshire  UKIP guy on for 'balance'."""
29745,*@teuchtermac @beachthistle @TheGreenParty @snp @Plaid_Cymru @MebyonKernow Yes vote Green against Lib/Lab/Con/UKIP if no Celtic party option.
29746,*Wow - the guy that calculated Celtic's attendances is now working for UKIP.
29747,*What a welcome from over 500 people turning out in the rain to campaign today in South Thanet! #PeoplesArmy #UKIP 
29748,*@Aladdin_Glesga He was following Celtic guys along with all the ukip bampots. Mixed up guy.
29749,*@patrioten10polv #UKIP will prevail..Brits are a mix of all bloods our most stubborn being Celtic/Saxon
29750,"*@Groot66 @Exposing_UKIP @genophilia my """"race"""" is not """"white"""" it's Celtic, with a bit of """"anglo-Saxon"""" & a hint of """"Etruscan"""" #thanks"""
29751,"*If Germany no longer wishes to be Germanic, that's it's business, but I hope to God the UK votes to remain Anglo-Celtic! #UKIP #Islam"""
29752,*@RedHotSquirrel The Welsh will do their part to uphold the ancient Celtic heart of Britain. From the periphery comes the power. VOTE #UKIP
29753,*Oppenheimer bursts the bubble of Celtic mythology & Bede's Christian founding myth @Trumpton_UKIP @RichardLionhea
29754,"*Just watching UKIP's New year party on the BBC, or BDO World Champion Darts as it's otherwise known."""
29755,"*#UKIP Official Flags of the Anglo Celtic Isles, the Islands of North-West Atlantic Europa! """
35966,*@jocksteinsteam pzj_1 guy spent over a year saying that Celtic were guilty only for EC to dsmiss allegations. He then turned to UKIP 4 help
35967,*@dianemcwade make sure you don't vote UKIP either.
35968,*@BBCScotlandNews @BBCRadio4 @eddiemair It must be hard on your conscience being a mouthpiece for UKIP.
35970,*@RedHotSquirrel The Celtic periphery of Britain will electorally tear apart Miliband & Labour and drive a stake through their heart.  #UKIP
35971,*@billyjYES 
35972,"*@StrategyJHP The Celtic periphery of Britain will defend the islands by voting UKIP. Angles, Saxons, Jutlanders, Normans & others too.#UKIP"""
35973,"*""""@timothy_stanley: The polish Mass is standing room only! Don't tell Ukip: """"coming round here, taking our communion.."""""""" @Mickzippy """
35974,"*@jrw1888 @Meston81 I don't like Celtic because they support the IRA, a terrorist organisation, who bombed my city. I don't like UKIP or EDL"""
35975,*@_deanwilson94 @TRobinsonNewEra @DraperLucy @UKIP Fuck Celtic and most of all. Fuck you.
35976,"*A serious point. A GE where UKIP's 50's England vision predominates, may see a Celtic/Eco-enabled WM majority. We'll drive many voters nuts."""
35977,*@UKIP you may want to consider getting Celticâ€™s Aleksandar Tonev on your side. He's just been found guilty of racism. 
35978,"*@CharlesPewitt Does Farage have any Celtic ancestry, or what. I do, & that damned ale looks good. Ale built that Stonehenge Circle. #UKIP"""
35979,"*@MarcoBiagiMSP @pilaraymara Well that's been gone & done it.  Next year's flooding, all Scotland's fault according to UKIP"""
35980,*@Jenky67 @TomSelleckCSC @Declan_Celtic dec rob shrugs off criticism for being a villa ukip sellout 
35981,"*""""@Brucehillbhoy: Did they just say Gammon Schools? Into that. Voting UKIP noo #BBCQT""""  brilliant """
35982,"*@Kieran_Celtic @Froufrou42 I doubt it, UKIP are just too toxic"""
35983,*Oh dear. The hatred towards immigrants is very worrying here. UKIP/Tory coalition seems a real possibility.
35984,*You just knew he was a UKIP supporter before he opened his mouth.
35985,*@RedHotSquirrel The Celtic periphery will destroy the evil Labour Party traitors. Labour voters will cut their ties to Miliband. VOTE #UKIP
37288,*RT @MarkGWomble: @Hostly_Marmless : Is this the Celtic Manor upgraded with EU money? < It is indeed. Strange choice for #UKIP
37289,*@Hostly_Marmless @Exposing_UKIP Is this the Celtic Manor upgraded with EU money?
37290,*@Hostly_Marmless @SimonGosden Take it  #UKIP Welsh conference held at Celtic Manor given I always felt they're political wing of a golf club
37291,*@grahamruthven he was having a lark ya numptie. If he said that he was as real a Celtic fan as I am a UKIP MP.
37292,"*#bbcqt I'm now in need of medical help, I fell off my seat when you announced someone from UKIP was on next week. #OhTheShock"""
37293,*@Napoleon_Celtic He sure did.No need 4 a ukip member on the panel. In the audience.
37294,*@KevinMcG01 @ScottishFA he's honest as day is long. Celtic is a haven for racists. Everyone at the club votes UKIP. Even the foreigners.
37295,*@Trumpton_UKIP 3 Celtic names sons of 
37296,"*From UKIP to â€˜Brexit,â€™ Possibly http://natl.re/1vFgY6k    Britain's Celtic Periphery Is The Core Of The UKIP People's Army   God Bless #UKIP"""
37297,*#HappyThanksgiving #â‚¬50 #joke #Eagles #CameronMustGo #Celtic #XFactor2014 #HintingSeason #GamerGate #BlackFriday #CheckersBlackFriday #UKIP
37298,"*Several UKIP supporters unable to avoid a pop at the fact I'm a Celtic fan with an Irish surname. Old skool racism is the best, eh?"""
37299,"*@Exposing_UKIP I have some celtic genes apparently, new hope I could stay! (I have some polish ancestors too.. minus points there)."""
37300,"*@scjmcd that's a Celtic narrative, and full of holes. England has an identity crisis. Thornberry and UKIP both symptoms."""
37301,*Kezia supports UKIP. Right winger. Not a person. A Labour stooge. @celtic_spring @Zarkwan @StephenBMcI @ndls61 @theSNP @kdugdalemsp
37302,"*@UKIP_4_CHANGE @Jenky67 @PeterClutton actually, he should fit right in with UKIP, are you sure he's not 8 ne of yours."""
37303,*At 6: Nicola Sturgeon to reshuffle her ministers. UKIP win a second by-elex. And Scott Brown staying at #Celtic http://radioplayer.clyde1.com/live/ 
37304,*@ainarsbr11 @RuffPhilip @RKacinskas what would UKIP/NF make oe lack of control in migration data. 300% increase in Celtic migration :)
37305,*People on here saying no one in england likes celtic... So fuck i dont wanna be buddys with the EDL/UKIP wanks that follow english football
37306,*@Celtic__Tigress @paulthetim @NeilJung67 Majority being Tory/UKIP?  Agree with that and thank god that it is so !
37307,*@NeilJung67 @paulthetim Beat me to it Neil ! Lots of English folk respect Celtic. Who gives a toss what EDL/UKIP/Huns think :)
48658,*Ukip Voters en masse at Celtic Park belting out Loyalist Sectarian songs in absentia/honour of RangersFC
48659,*Celtic state aid allegations dismissed by EC - UKIP rep in Scotland: ' I wouldn't even accept the authority of the #EU I don't trust them!'
48660,*UKIP Celtic 'state aid' appeal? RT â€œ@Casumptious: @glasgowirish67 appeal system exists for a reason-and it will be utilised accordingly.â€ù
48661,*European Union's Minority Languages charter.
48662,"*@WillieKeane Correct, there won't be a UKIP govt, and that's what characterises a 'protest' vote. They'll die off, quickly, unlike the SNP."""
48664,"*@WillieKeane The Scot Govm't is balancing the budget though, while delivering what was promised. Q. would you stay in England under UKIP ?"""
48665,"*@WillieKeane UKIP are. However, u don't get to govern a country on the back of a 'protest' vote, and then get re-elected with a bigger maj."""
48667,*@Daisy4Change @WingsScotland @Lewes_Lib_Dems It's the UKIP party conference.
48668,*#standupforhistory UKIP could result in Celtic dissatisfaction
48669,"*Extraordinary UKIP-style """"not a racist"""" response from Celtic over Tonev's ban for racism.  http://gu.com/p/42qnq/tw  via @guardian"""
48670,*The one good thing about the UKIP calypso being in the music charts is Celtic fans cant use the 'the roll of honour charted' defense.
48671,*#AskNigelFarage does he deny #Cornwall its Celtic heritage like his #UKIP party in #Cornwall does?
48672,*How bad must Celtic have been to lose at home to Maribor? UKIP Calypso bad.
48673,*Winston on Newsnight doing a sterling job for UKIP.
48674,"*@IsabelOakeshott Could the """"surge in the polls"""" as you put it be down to the air time and coverage msm gives to ukip? Just a thought."""
48675,*@simonaldaia do you think it's too late for a Romano-Celtic UKIP style party to ride a wave of public sentiment against the incomers?
48676,*Only #UKIP can assure British Freedom from the distant EU imperialists!
53407,"*@zionistwatch @JalalAK_jojo @DiarmidM So no change of outlook for that area then, got to think UKIP will find someone there as well."""
53408,*@glasgowirish67 @pzj_1 @MWullie @scottg1975 it's all just a big ukip led celtic fc Labour Party bashing gcc agenda!
53409,*@UKIP invite to #TVdebates? 
53410,*@greghemphill69 @moaningmeg I'm going for the really scary look - Dressing up as a UKIP voter.
53411,*Celtic dueling violins https://www.youtube.com/watch?v=ywMPtwM8avs â€_
53412,*Celtic Woman The Butterfly cover by Alicia @Lavenderoilblue 
53413,*@celtic_spring @LouiseMensch @ndls61 @theSNP So 2015 is all about......vote UKIP get Labour or vote SNP get Cameron coalition mark II.
53414,*Celtic Woman - MÃ¡irÃ©ad - Granuaile's Dance [HD]
53415,"*Can BBC please stop supporting UKIP? Where are the Celtic parties exposure? We've many more MPs, please halt your Unionist & UKIP bias!"""
53416,*if a muslim person was offended by his posts then they are monumentally stupid. his posts were pure satire on UKIP's bullshit.
53417,*that simple satire is not even allowed. anyone with an ounce of intelligence can see those posts are pure satire and a troll at UKIP racism
53418,*Waking up to a UKIP victory. Not a great start to the day.
53419,"*@BBCPolitics When Carswell says UKIP shd be a party for """"all Britons"""" is he referring exclusively to descendants of the ancient Celtic race?"""
53420,"*Loved @StJustinLtd Celtic jewellery when I was young, sad to see their branding on UKIP conf pics! http://www.buzzfeed.com/jimwaterson/ukip-if-you-want-to#3s7wb16 â€_ cc @CallyOrange"""
53422,"*@Kieran_Celtic @FreeGellyBhoy ukip are not even mentioned but please don't forget them, they are potentially the most dangerous. Vote SNP"""
53423,"*@talkSPORTDrive when Ronny deila got Celtic job i said its shame british managers r bein overlooked,got called UKIP cunt&threatened on here"""
53424,*@georgegalloway @KGMan71 @AngelaHaggerty Never mind Saltires and Celtic. Imagine you backing the No vote. You've backed UKIP & CONS.
53425,"*@Richy_54 It's bound to happen, especially if UKIP have any say in it. They won't want the Scots becoming the least bit more powerful."""
53426,"*UKIP on rise in south, a near celtic rebellion in the north. Westminster need anymore proof of british disillusionment with 2 party politics"""
57864,*@uuponline @mikenesbittni 
57865,*Alex Salmond's Scotland: Celtic Banana Republic http://thebackbencher.co.uk/alex-salmonds-banana-republic/ â€_
57866,*@Celtic__Tigress @SandraCub cause the Lib Dems at least had a fair few members of parliament.  UKIP currently has none! Not a single one
57867,*@annetteholliday @SandraCub no problem...ps the rise of UKIP is not scaremongering it's fact http://www.newstatesman.com/politics/2013/07/ukip-membership-hits-30000-could-it-overtake-lib-dems-next â€_
57868,"*@annetteholliday @SandraCub they made huge gains in the local elections , there's talk of a UKIP coalition. There's def support for them"""
57869,*@Celtic__Tigress @SandraCub well UKIP are quite far away from being a serious threat.  They don't even yet have a single MP. Folk have 1/2
57870,"*@annetteholliday @SandraCub there's anti EU sentiment , you only have to look at the UKIP gains to see that not to mention the EDL"""
57871,"*@Sun_Pol_Scot @daily_politics there're also Rangers fans who support  Celtic, Marxists for UKIP and vegans promoting factory farming"""
57872,"*Twitter catch up complete. Asda,BBC, postal voters able to change, ukip balance of power, Ahmad settled?!"
57873,*@jimbhoyx  we could have ukip running things up here just think about that if they had there way there would be no celtic
57874,*@alexo93 @FerreroRichy Labour have a but they've sold out to the Tories - just as bad now. UKIP seems more likely than Lib Dems.
57875,"*@bigmadsilky @JohnnyL57 @BhoyEddie no but it makes you a unionist that is on the same side as the orange order/bnp/ukip,not celtic values"""
57876,"*Arthur Thackery (Chairman of UKIP Scotland) who called Glasgow City Council """"Glasgow Celtic Council for Gays Catholics Communists"""""""
57877,*@DerekScott1984 @Kieran_Celtic that thought of Tories and ukip frightens the hell out of me. And we will not have voted for them. #VoteYes
57878,*@UKIP not every #celtic fan is a Irish immigrant & not every fan supports the I.R.A.  #voteyes
57879,*@Fight4UK @Kieran_Celtic UKIP as responsible and balanced as ever in their views.
57880,"*Y after months of claiming u hav the EC """"investigating"""" alleged State Aid for Celtic wud u then go n ask UKIP to investigate? #ClassicFail"""
57881,"*@Pattoon @Kieran_Celtic really sad, I've said it all along, the danger that is UKIP will end up in power due to the damage done in rest UK"""
57882,*UKIP - Wants UK independence from EU for Greater England & to eradicate Celtic devolution.
57883,*UKIP jumping on the Rangers crusading bandwagon over allegations of Celtic/State Aid http://www.scotzine.com/2014/09/ukip-using-old-firm-divide-to-canvas-political-support-in-scotland/ â€_
58910,*UKIP using O
58911,*Mixed Celtic-Anglo Heritage?
58912,"*@mainbartin In theory, UKIP are going to 'win' the next general election should a No occur."""
58913,*@utlr1888 @Kieran_Celtic exactly should reject @ukip @Nigel_Farage for looneys & fruit cases they are #YesScotland #indyref
58914,*Ukip MEP: Shaun Wright's position is 'untenable' http://www.itv.com/news/update/2014-08-27/ukip-mep-shaun-wrights-position-is-untenable/ â€_
58915,*Celtic appear to have been playing #Ukip FC tonight
58916,"*@CeltsforUK @FrJeb No, Nazis like the BNP, UKIP, Britain First, Orange Order, EDL/SDL that you are trying to align the Celtic Support with."""
58917,*@Kieran_Celtic a no vote = con/ukip gov. No nhs. No scots gov. Poor immigration policy. More super austerity for the poor. Tax cuts for rich
58918,"*A daft No campaigner at my door there haha get yerself tae fuck this is a #Yes household take yer flyer to the Tories, Ukip or the OO! #Alba"""
58919,*Rangers fan accuses Celtic of being a racist club yet judging by his tweets he is voting UKIP. Duuuuhhhhh .
58920,"*Gotten more abuse from Celtic fans tonight than I ever did from EDL, UKIP or other fascist groups. Hmmm..."""
58921,"*Love all the loyalist, racist , ukip voting, southerners outrage at Celtic being back in the Champions League!!! #Celtic"""
58922,*@ETimsNet  Why is Celtic like UKIP? Both want out of Europe asap.
58923,"*@WingsScotland @alastair_rennie @DrMoragKerr @G4rve GLineker living the UKIP nightmare - Scot, Irish, Eng Pakistani & Eng African G medals."""
58924,*@Casumptious Caroline why are UKIP actively canvassing and supporting the Rangers fans pursuit of State aid allegations against Celtic?
58925,*@WillieKeane You could drop leaflets round the local BNP or UKIP offices Willie. :-)
