Number,Tweet
864,"*J'ai super mal au dos, aux épaules et tout. Vendredi Boudia elle est montée sur moi en sport et j'ai eu danse le soir du coup.."""
867,*@Lindsay_boudia c'est en revenant de sport j'crois (j'ai eu piscine)
866,*En 2014 y a eu
3461,*Eu conheso uma voca que fala mu mais tei uotra que fala oi boudia
2519,"*En la final de la plataforma de 10m,  Iván García termina en el séptimo lugar, Boudia EU se lleva el oro, Qiu CHN plata y Daley GB el bronce"""
2514,"*#London2012 Vaya Final en Plataforma 10m Dabvd Boudia [EU] Oro, Qiu Bo [CHN] Plata y Thomas Daley [GBR] Bronce; Iván García [MEX] 7mo."""
2515,"*FINAL clavados en la plataforma de 10m: ORO, David Boudia (EU); PLATA, Qiu Bo (China); BRONCE, Thomas Daley (GB); Iván García quedó séptimo."""
2516,"*@Ivangarciapollo queda en la 7ma posición de la final de 10m var #Clavados #LondresTotal @TVCDeportes, Oro para EU con Boudia, Daley Bronce"""
2517,"*David Boudia de EU gana el ORO en la Final de Plataforma 10m, Qiu Bo (CHN): Plata y Thomas Daley de (GBR): Bronce. ¡Que gran final olímpica!"""
2511,"*David Boudia (EU) se lleva el ORO, Bo Qiu (China) la PLATA y Thomas Daley (Inglaterra) el bronce. #Plataforma10m #JO #London2012 #fb"""
2512,"*El pollo queda septimo en clavados, oro para  para EU con Boudia"""
2513,"*Medalla de Oro para Boudia de #EU en Clavados, Plataforma 10 metros. Plata para Qiu Bo de #China, Daley de #GranBretaña Bronce. #Londres2012"""
1316,*@ManonHnz En histoire on a eu les remplaçants c'était bien! Avec Boudia il marche normal et aux escaliers il court comme un débile Mdrrrr
3460,"*@danilo_livros e se puder sensibilizar a bertrand pra enviar boudica ficarei grato (se precisar chorar eu choro), a saga é maravilhosa!"""
3469,*@JuhSutti -acho que a que você nao achou foi boudica e a gaiola! eu demorie bastante pra achar essas duas!
1721,*@Lindsay_boudia Ben moi l'iPhone 4 j'en est eu genre 4 et lui 3
878,*@Lindsay_boudia flemme d'eux même pas envie de voir des gens qu'ont eu si peu de points
876,"*e to quase no final de Boudica: Águia, qnd eu penso q tudo aquilo é um universo wiccan tipo BdA, tudo é razoável"""
877,"*#WhyImVotingUkip 'Cos when Boudica fought off the Romans, she never thought the EU would let millions of them in again w/out a single shot!"""
874,*Sweden goes insane: Originally posted on Boudica BPI Weblog:…the insanity is widespread throughout Eu... http://bit.ly/T3wEl5  #ANS2014
875,*Boudica and the Iceni - Trinovantes were the UKIP of their day -inflicting a bloody nose on the Roman EU in AD 60.......
872,*BOUDICA EU TE ODEIO
873,"*falando em deusa, o livro da Boudica tem um desenvolvimento péssimo, mas trata romances lgbt+ de forma tão natural q eu gostei d+"""
870,*Minha tia me desafiou ler a saga toda boudica se eu conseguir ela vai comprar a bota q eu tô querendo rerere
871,"*@larissagould Eu também! Temos que melhorar nosso Brasil, cada vez mais. com #DilmaDeNovo. Viva nossa Rainha Boudica!"""
1,"*If the EU forces their members to waste taxes on migrant welfares,their economy as a whole wouldnt hv been top of the world"""
5,*Vejam si s'escalfa i rebenta...JA!!
9,*Occasionally a voice of reason amongst the lunacy of EU. 
2873,*Adeus meus queridos livros Boudica e O Poeta. Mas eu queria mesmo é me livrar do meu Dom Casmurro hahaha
2872,"*@ailahtanr MENINA SOS estava eu vendo as pessoa pulando na piscina la nas olimpiadas, qdo aparece um americado chamado 'david BOUDIA' .vei."""
144,*Boudica didn't want to be part of a roman province. True Brits don't want to be part of a EU province.
2870,*David Boudia clavadista de EU http://bit.ly/OUV4sw 
142,*Boudica 1st EU Female Film Fund http://FilmBudget.com  @WomenInFilm @WIF_LosAngeles #women #film #indiefilm #movies http://www.screendaily.com/festivals/cannes/first-female-centric-film-finance-initiative-launches-in-cannes/5104046.article …
143,*I think that Boudica would be smiling to see the #Brexit leave EU vote.
140,*Eu gostaria de dedicar um tweet para David Boudia 
141,"*A 3rd female candidate for the Tory list 4 me. Boudica! A strong leader, who after flirting with Rome was definitely anti EU....#ncfc"""
2879,*@jacquiemartins boudica vai indo bem...eu q sempre chego atrasado por procurar minhas meias...ela carrega todas ....
2878,"*Pessoas, leiam os livros da série Boudica da autora Manda Scott! São alguns dos melhores livros que eu já li. #FicaDica"""
3470,"*Que estranho, hj eu acordei com o cabelo penteado. BOUDIA."""
3471,"*Cara ,eu PRECISO ler Boudica - livro 1 : Águia .Sério, aposto que a história é FOODA http://www.skoob.com.br/livro/134271-guia"""
3472,"*Sexto lugar para Rommel Pacheco en los 10 mts plataforma, China el 1 y 2 con Qui Bo y Liang Huo, David Boudia EU tercero, próxima etapa León"""
3473,"*@Blog_SRomantica Ah, o Boudica eu vi pelo twitter que vc foi a sortuda =D Parabéns, amiga ^^ Os dois parecem ótimos mesmo ^^"""
1320,*@Yuungn @ADiallo176 ahah nan c'est bon tu m'as eu la
